Industry Sector,Year,Total Population,CIP2
Retail Trade,,9036,Communications
Retail Trade,,1066,Communications
Retail Trade,,13594,Communications
Retail Trade,,1873,Communications
Retail Trade,,2189,Communications
Retail Trade,,2711,Communications
Retail Trade,,7816,Communications
Retail Trade,,7820,Communications
Retail Trade,,1853,Communications
Retail Trade,,17230,Communications
Retail Trade,,2115,Communications
Retail Trade,,2828,Communications
Retail Trade,,268,Communications
Retail Trade,,742,Communications
Retail Trade,,5721,Communications
Retail Trade,,2352,Communications
Retail Trade,,6087,Communications
Retail Trade,,11951,Communications
Retail Trade,,478,Communications
Retail Trade,,1993,Communications
Retail Trade,,2438,Communications
Retail Trade,,1760,Communications
Retail Trade,,6783,Communications
Retail Trade,,13103,Communications
Retail Trade,,215,Communications
Retail Trade,,228,Communications
Retail Trade,,1907,Communications
Retail Trade,,6718,Communications
"Transportation & Warehousing, and Utilities",,6758,Communications
"Transportation & Warehousing, and Utilities",,1178,Communications
"Transportation & Warehousing, and Utilities",,261,Communications
"Transportation & Warehousing, and Utilities",,1851,Communications
"Transportation & Warehousing, and Utilities",,847,Communications
"Transportation & Warehousing, and Utilities",,299,Communications
"Transportation & Warehousing, and Utilities",,10864,Communications
"Transportation & Warehousing, and Utilities",,1262,Communications
"Transportation & Warehousing, and Utilities",,973,Communications
"Transportation & Warehousing, and Utilities",,6574,Communications
"Transportation & Warehousing, and Utilities",,3123,Communications
"Transportation & Warehousing, and Utilities",,3226,Communications
"Transportation & Warehousing, and Utilities",,263,Communications
"Transportation & Warehousing, and Utilities",,864,Communications
"Transportation & Warehousing, and Utilities",,8912,Communications
"Transportation & Warehousing, and Utilities",,3991,Communications
"Transportation & Warehousing, and Utilities",,6109,Communications
"Transportation & Warehousing, and Utilities",,2709,Communications
Information,,28237,Communications
Information,,24233,Communications
Information,,6292,Communications
Information,,41845,Communications
Information,,2008,Communications
Information,,80213,Communications
Information,,12035,Communications
Information,,11415,Communications
Information,,5636,Communications
Information,,7062,Communications
Information,,10883,Communications
Information,,5287,Communications
"Finance & Insurance, and Real Estate, Rental & Leasing",,5639,Communications
"Finance & Insurance, and Real Estate, Rental & Leasing",,19514,Communications
"Finance & Insurance, and Real Estate, Rental & Leasing",,56026,Communications
"Finance & Insurance, and Real Estate, Rental & Leasing",,11840,Communications
"Finance & Insurance, and Real Estate, Rental & Leasing",,36778,Communications
"Finance & Insurance, and Real Estate, Rental & Leasing",,31397,Communications
"Finance & Insurance, and Real Estate, Rental & Leasing",,10059,Communications
"Finance & Insurance, and Real Estate, Rental & Leasing",,39646,Communications
"Finance & Insurance, and Real Estate, Rental & Leasing",,4229,Communications
"Finance & Insurance, and Real Estate, Rental & Leasing",,1708,Communications
"Finance & Insurance, and Real Estate, Rental & Leasing",,1854,Communications
"Professional, Scientific & Management, and Administrative & Waste Management Services",,42827,Communications
"Professional, Scientific & Management, and Administrative & Waste Management Services",,12417,Communications
"Professional, Scientific & Management, and Administrative & Waste Management Services",,15850,Communications
"Professional, Scientific & Management, and Administrative & Waste Management Services",,9789,Communications
"Professional, Scientific & Management, and Administrative & Waste Management Services",,71395,Communications
"Professional, Scientific & Management, and Administrative & Waste Management Services",,60158,Communications
"Professional, Scientific & Management, and Administrative & Waste Management Services",,10200,Communications
"Professional, Scientific & Management, and Administrative & Waste Management Services",,84307,Communications
"Professional, Scientific & Management, and Administrative & Waste Management Services",,3264,Communications
"Professional, Scientific & Management, and Administrative & Waste Management Services",,16150,Communications
"Professional, Scientific & Management, and Administrative & Waste Management Services",,6390,Communications
"Professional, Scientific & Management, and Administrative & Waste Management Services",,23887,Communications
"Professional, Scientific & Management, and Administrative & Waste Management Services",,11990,Communications
"Professional, Scientific & Management, and Administrative & Waste Management Services",,9837,Communications
"Professional, Scientific & Management, and Administrative & Waste Management Services",,7098,Communications
"Professional, Scientific & Management, and Administrative & Waste Management Services",,2753,Communications
"Professional, Scientific & Management, and Administrative & Waste Management Services",,4148,Communications
"Professional, Scientific & Management, and Administrative & Waste Management Services",,9294,Communications
"Professional, Scientific & Management, and Administrative & Waste Management Services",,2517,Communications
"Educational Services, Health Care & Social Assistance",,160216,Communications
"Educational Services, Health Care & Social Assistance",,127687,Communications
"Educational Services, Health Care & Social Assistance",,3304,Communications
"Educational Services, Health Care & Social Assistance",,19372,Communications
"Educational Services, Health Care & Social Assistance",,13685,Communications
"Educational Services, Health Care & Social Assistance",,5684,Communications
"Educational Services, Health Care & Social Assistance",,1554,Communications
"Educational Services, Health Care & Social Assistance",,978,Communications
"Educational Services, Health Care & Social Assistance",,5762,Communications
"Educational Services, Health Care & Social Assistance",,19143,Communications
"Educational Services, Health Care & Social Assistance",,6600,Communications
"Educational Services, Health Care & Social Assistance",,13357,Communications
"Educational Services, Health Care & Social Assistance",,467,Communications
"Educational Services, Health Care & Social Assistance",,57612,Communications
"Educational Services, Health Care & Social Assistance",,7271,Communications
"Educational Services, Health Care & Social Assistance",,8688,Communications
"Educational Services, Health Care & Social Assistance",,23111,Communications
"Educational Services, Health Care & Social Assistance",,3381,Communications
"Educational Services, Health Care & Social Assistance",,1812,Communications
"Educational Services, Health Care & Social Assistance",,10630,Communications
"Arts, Entertainment & Recreation and Accommodation & Food Services",,5992,Communications
"Arts, Entertainment & Recreation and Accommodation & Food Services",,6820,Communications
"Arts, Entertainment & Recreation and Accommodation & Food Services",,12664,Communications
"Arts, Entertainment & Recreation and Accommodation & Food Services",,6259,Communications
"Arts, Entertainment & Recreation and Accommodation & Food Services",,8732,Communications
"Arts, Entertainment & Recreation and Accommodation & Food Services",,207,Communications
"Arts, Entertainment & Recreation and Accommodation & Food Services",,33493,Communications
"Arts, Entertainment & Recreation and Accommodation & Food Services",,15650,Communications
"Arts, Entertainment & Recreation and Accommodation & Food Services",,1431,Communications
"Arts, Entertainment & Recreation and Accommodation & Food Services",,2737,Communications
"Arts, Entertainment & Recreation and Accommodation & Food Services",,62402,Communications
